repo_key,repo_name,category,origin_url,stars,forks,archived,license,last_commit_at,days_since_last_commit,stale_bucket,findings_total,native_findings,collection_scale_findings,cluster_issue_instances,multi_signal_issue_instances,cross_tool_issue_instances,instruction_surface_files,skill_files,plugin_manifest_files,mcp_manifest_files,surface_diversity,has_skill_md,top_canonical_class,top_canonical_class_count
category3_custom_agents_instructions_skills/punkpeye__awesome-mcp-servers,punkpeye__awesome-mcp-servers,category3_custom_agents_instructions_skills,https://github.com/punkpeye/awesome-mcp-servers.git,85700,9500,False,MIT,2026-04-15T07:10:49-06:00,11,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/secondsky__claude-skills,secondsky__claude-skills,category3_custom_agents_instructions_skills,https://github.com/secondsky/claude-skills.git,123,16,False,MIT,2026-04-08T19:14:16+02:00,18,0-30d,79,3,0,79,0,0,394,212,170,4,4,True,unsafe_command_or_execution_surface,19
category3_custom_agents_instructions_skills/skillcreatorai__Awesome-Agent-Skills,skillcreatorai__Awesome-Agent-Skills,category3_custom_agents_instructions_skills,https://github.com/skillcreatorai/Awesome-Agent-Skills.git,154,12,False,,2025-12-18T18:46:15-05:00,129,91-180d,7,0,1,7,0,0,27,27,0,0,2,True,credential_or_pii_exposure_surface,1
category4_surface_mentions/1st1__lat.md,1st1__lat.md,category4_surface_mentions,https://github.com/1st1/lat.md.git,1000,55,False,MIT,2026-04-02T10:39:24-07:00,24,0-30d,0,0,0,0,0,0,4,1,0,0,2,True,,
category4_surface_mentions/2025Emma__vibe-coding-cn,2025Emma__vibe-coding-cn,category4_surface_mentions,https://github.com/2025Emma/vibe-coding-cn.git,20000,2200,False,MIT,2025-12-16T23:40:48+08:00,131,91-180d,30,0,0,20,8,0,53,30,0,0,2,True,tool_or_skill_poisoning_surface,4
category4_surface_mentions/21st-dev__1code,21st-dev__1code,category4_surface_mentions,https://github.com/21st-dev/1code.git,5500,597,False,Apache-2.0,2026-02-24T17:27:08-03:00,61,31-90d,0,0,0,0,0,0,3,0,0,0,1,False,,
category4_surface_mentions/Aaronontheweb__dotnet-skills,Aaronontheweb__dotnet-skills,category4_surface_mentions,https://github.com/Aaronontheweb/dotnet-skills.git,883,79,False,MIT,2026-04-15T21:05:39-05:00,11,0-30d,8,0,1,8,0,0,37,34,1,0,3,True,unsafe_command_or_execution_surface,1
category4_surface_mentions/AgriciDaniel__claude-obsidian,AgriciDaniel__claude-obsidian,category4_surface_mentions,https://github.com/AgriciDaniel/claude-obsidian.git,3500,410,False,MIT,2026-04-14T01:14:59+03:00,13,0-30d,6,0,0,5,1,0,15,10,1,0,3,True,unsafe_command_or_execution_surface,2
category4_surface_mentions/Alex-Rachel__TEngine,Alex-Rachel__TEngine,category4_surface_mentions,https://github.com/Alex-Rachel/TEngine.git,2100,523,False,MIT,2026-04-20T14:45:44+08:00,7,0-30d,3,0,1,3,0,0,9,8,0,0,2,True,autonomous_execution_or_looping,1
category4_surface_mentions/AlexAnys__awesome-openclaw-usecases-zh,AlexAnys__awesome-openclaw-usecases-zh,category4_surface_mentions,https://github.com/AlexAnys/awesome-openclaw-usecases-zh.git,3900,427,False,MIT,2026-04-20T23:36:09+08:00,6,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/AlexsJones__llmfit,AlexsJones__llmfit,category4_surface_mentions,https://github.com/AlexsJones/llmfit.git,24700,1500,False,MIT,2026-04-20T20:57:21+01:00,6,0-30d,0,0,0,0,0,0,2,1,0,0,2,True,,
category4_surface_mentions/Arthur-Ficial__apfel,Arthur-Ficial__apfel,category4_surface_mentions,https://github.com/Arthur-Ficial/apfel.git,5100,192,False,MIT,2026-04-20T12:54:06+02:00,6,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category4_surface_mentions/AvdLee__SwiftUI-Agent-Skill,AvdLee__SwiftUI-Agent-Skill,category4_surface_mentions,https://github.com/AvdLee/SwiftUI-Agent-Skill.git,2700,122,False,MIT,2026-04-14T10:08:07+02:00,13,0-30d,0,0,0,0,0,0,6,2,2,0,3,True,,
category4_surface_mentions/Azure__azure-sdk-for-go,Azure__azure-sdk-for-go,category4_surface_mentions,https://github.com/Azure/azure-sdk-for-go.git,1800,973,False,MIT,2026-04-21T06:28:26+00:00,6,0-30d,0,0,0,0,0,0,15,1,0,1,4,True,,
category4_surface_mentions/Azure__azure-sdk-for-net,Azure__azure-sdk-for-net,category4_surface_mentions,https://github.com/Azure/azure-sdk-for-net.git,6000,5100,False,MIT,2026-04-21T14:33:16+08:00,6,0-30d,5,0,1,5,0,0,151,15,0,1,4,True,tool_or_skill_poisoning_surface,1
category4_surface_mentions/Azure__azure-sdk-for-rust,Azure__azure-sdk-for-rust,category4_surface_mentions,https://github.com/Azure/azure-sdk-for-rust.git,871,345,False,MIT,2026-04-20T20:58:05+00:00,6,0-30d,0,0,0,0,0,0,16,6,0,1,3,True,,
category4_surface_mentions/BayramAnnakov__claude-reflect,BayramAnnakov__claude-reflect,category4_surface_mentions,https://github.com/BayramAnnakov/claude-reflect.git,1000,79,False,MIT,2026-03-16T12:41:08-07:00,41,31-90d,0,0,0,0,0,0,3,1,1,0,3,True,,
category4_surface_mentions/BehiSecc__awesome-claude-skills,BehiSecc__awesome-claude-skills,category4_surface_mentions,https://github.com/BehiSecc/awesome-claude-skills.git,8800,1100,False,,2026-04-01T11:54:45+03:30,26,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Besty0728__Unity-Skills,Besty0728__Unity-Skills,category4_surface_mentions,https://github.com/Besty0728/Unity-Skills.git,861,101,False,MIT,2026-04-20T15:03:44+08:00,7,0-30d,3,0,0,3,0,0,55,55,0,0,2,True,agent_role_or_goal_manipulation,1
category4_surface_mentions/ChrisWiles__claude-code-showcase,ChrisWiles__claude-code-showcase,category4_surface_mentions,https://github.com/ChrisWiles/claude-code-showcase.git,5800,542,False,,2026-01-06T13:05:17-06:00,110,91-180d,0,0,0,0,0,0,8,6,0,1,3,True,,
category4_surface_mentions/ClaytonFarr__ralph-playbook,ClaytonFarr__ralph-playbook,category4_surface_mentions,https://github.com/ClaytonFarr/ralph-playbook.git,964,243,False,MIT,2026-03-06T14:56:54-07:00,51,31-90d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/ClickHouse__clickhouse-go,ClickHouse__clickhouse-go,category4_surface_mentions,https://github.com/ClickHouse/clickhouse-go.git,3300,653,False,Apache-2.0,2026-04-20T15:37:34+02:00,6,0-30d,0,0,0,0,0,0,3,1,0,0,2,True,,
category4_surface_mentions/CloudAI-X__claude-workflow-v2,CloudAI-X__claude-workflow-v2,category4_surface_mentions,https://github.com/CloudAI-X/claude-workflow-v2.git,1300,188,False,MIT,2026-02-14T21:05:44+03:00,71,31-90d,1,0,0,1,0,0,16,14,1,0,3,True,autonomous_execution_or_looping,1
category4_surface_mentions/CoderLuii__HolyClaude,CoderLuii__HolyClaude,category4_surface_mentions,https://github.com/CoderLuii/HolyClaude.git,2100,225,False,MIT,2026-04-10T09:58:00+00:00,16,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/CortexReach__memory-lancedb-pro,CortexReach__memory-lancedb-pro,category4_surface_mentions,https://github.com/CortexReach/memory-lancedb-pro.git,4300,701,False,,2026-04-20T19:47:05+08:00,6,0-30d,0,0,0,0,0,0,1,1,0,0,2,True,,
category4_surface_mentions/Cranot__claude-code-guide,Cranot__claude-code-guide,category4_surface_mentions,https://github.com/Cranot/claude-code-guide.git,2600,289,False,,2026-02-14T12:24:18+02:00,71,31-90d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Datus-ai__Datus-agent,Datus-ai__Datus-agent,category4_surface_mentions,https://github.com/Datus-ai/Datus-agent.git,1200,182,False,License,2026-04-21T15:00:36+08:00,6,0-30d,4,0,1,4,0,0,19,18,0,0,2,True,autonomous_execution_or_looping,2
category4_surface_mentions/DeusData__codebase-memory-mcp,DeusData__codebase-memory-mcp,category4_surface_mentions,https://github.com/DeusData/codebase-memory-mcp.git,1900,212,False,MIT,2026-04-16T11:09:09+02:00,10,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Dicklesworthstone__agentic_coding_flywheel_setup,Dicklesworthstone__agentic_coding_flywheel_setup,category4_surface_mentions,https://github.com/Dicklesworthstone/agentic_coding_flywheel_setup.git,1400,164,False,License,2026-04-20T17:13:58-04:00,6,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category4_surface_mentions/Dicklesworthstone__beads_viewer,Dicklesworthstone__beads_viewer,category4_surface_mentions,https://github.com/Dicklesworthstone/beads_viewer.git,1500,120,False,License,2026-04-04T11:02:34-04:00,22,0-30d,0,0,0,0,0,0,4,1,0,0,2,True,,
category4_surface_mentions/Dicklesworthstone__destructive_command_guard,Dicklesworthstone__destructive_command_guard,category4_surface_mentions,https://github.com/Dicklesworthstone/destructive_command_guard.git,891,50,False,License,2026-04-20T23:08:59-04:00,6,0-30d,0,0,0,0,0,0,2,1,0,0,2,True,,
category4_surface_mentions/Dicklesworthstone__mcp_agent_mail,Dicklesworthstone__mcp_agent_mail,category4_surface_mentions,https://github.com/Dicklesworthstone/mcp_agent_mail.git,1900,195,False,License,2026-04-20T01:51:21-04:00,7,0-30d,0,0,0,0,0,0,8,1,0,6,3,True,,
category4_surface_mentions/Donchitos__Claude-Code-Game-Studios,Donchitos__Claude-Code-Game-Studios,category4_surface_mentions,https://github.com/Donchitos/Claude-Code-Game-Studios.git,16300,2400,False,MIT,2026-04-10T20:28:38+10:00,16,0-30d,18,0,3,18,0,0,77,72,0,0,2,True,agent_role_or_goal_manipulation,7
category4_surface_mentions/Ed1s0nZ__CyberStrikeAI,Ed1s0nZ__CyberStrikeAI,category4_surface_mentions,https://github.com/Ed1s0nZ/CyberStrikeAI.git,3500,585,False,Apache-2.0,2026-04-21T01:27:46+08:00,6,0-30d,12,0,1,7,1,0,24,24,0,0,2,True,unsafe_command_or_execution_surface,4
category4_surface_mentions/EnzeD__vibe-coding,EnzeD__vibe-coding,category4_surface_mentions,https://github.com/EnzeD/vibe-coding.git,4400,1700,False,,2026-04-17T15:49:38+02:00,9,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Exa-Networks__exabgp,Exa-Networks__exabgp,category4_surface_mentions,https://github.com/Exa-Networks/exabgp.git,2300,462,False,License,2026-04-21T03:45:46+01:00,6,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/FlorianBruniaux__claude-code-ultimate-guide,FlorianBruniaux__claude-code-ultimate-guide,category4_surface_mentions,https://github.com/FlorianBruniaux/claude-code-ultimate-guide.git,4000,533,False,CC-BY-SA-4.0,2026-04-20T16:55:10+02:00,6,0-30d,10,0,1,9,1,0,26,23,1,1,4,True,unsafe_command_or_execution_surface,3
category4_surface_mentions/FreshRSS__FreshRSS,FreshRSS__FreshRSS,category4_surface_mentions,https://github.com/FreshRSS/FreshRSS.git,14900,1200,False,AGPL-3.0,2026-04-20T21:47:55+02:00,6,0-30d,0,0,0,0,0,0,9,2,0,0,2,True,,
category4_surface_mentions/GSManagerXZ__GameServerManager,GSManagerXZ__GameServerManager,category4_surface_mentions,https://github.com/GSManagerXZ/GameServerManager.git,943,73,False,GPL-3.0,2026-04-09T13:00:58+08:00,18,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/Galaxy-Dawn__claude-scholar,Galaxy-Dawn__claude-scholar,category4_surface_mentions,https://github.com/Galaxy-Dawn/claude-scholar.git,3500,320,False,,2026-04-15T17:27:25+08:00,11,0-30d,22,1,1,21,1,0,50,48,1,0,3,True,unsafe_command_or_execution_surface,7
category4_surface_mentions/Gentleman-Programming__gentleman-guardian-angel,Gentleman-Programming__gentleman-guardian-angel,category4_surface_mentions,https://github.com/Gentleman-Programming/gentleman-guardian-angel.git,980,124,False,MIT,2026-03-29T23:31:42+02:00,28,0-30d,2,0,0,1,1,0,7,6,0,0,2,True,unsafe_command_or_execution_surface,1
category4_surface_mentions/GetStream__stream-chat-react,GetStream__stream-chat-react,category4_surface_mentions,https://github.com/GetStream/stream-chat-react.git,829,296,False,License,2026-04-17T14:58:09+00:00,9,0-30d,0,0,0,0,0,0,7,5,0,0,2,True,,
category4_surface_mentions/GitHubDaily__GitHubDaily,GitHubDaily__GitHubDaily,category4_surface_mentions,https://github.com/GitHubDaily/GitHubDaily.git,46200,4600,False,,2026-01-01T02:59:14+08:00,116,91-180d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/GreenSheep01201__claw-empire,GreenSheep01201__claw-empire,category4_surface_mentions,https://github.com/GreenSheep01201/claw-empire.git,1100,223,False,Apache-2.0,2026-03-17T02:17:14+09:00,41,31-90d,1,0,0,1,0,0,1,0,0,0,1,False,ssrf_or_internal_service_reachability,1
category4_surface_mentions/GuDaStudio__codexmcp,GuDaStudio__codexmcp,category4_surface_mentions,https://github.com/GuDaStudio/codexmcp.git,1900,102,False,MIT,2026-01-13T19:57:51+08:00,103,91-180d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/GuDaStudio__skills,GuDaStudio__skills,category4_surface_mentions,https://github.com/GuDaStudio/skills.git,2000,100,False,MIT,2025-12-23T23:04:08+08:00,124,91-180d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/HKUDS__OpenHarness,HKUDS__OpenHarness,category4_surface_mentions,https://github.com/HKUDS/OpenHarness.git,11400,1900,False,MIT,2026-04-20T09:13:32+00:00,6,0-30d,0,0,0,0,0,0,2,2,0,0,2,True,,
category4_surface_mentions/HarleyCoops__Math-To-Manim,HarleyCoops__Math-To-Manim,category4_surface_mentions,https://github.com/HarleyCoops/Math-To-Manim.git,1800,206,False,,2026-04-16T09:47:40-06:00,10,0-30d,0,0,0,0,0,0,7,1,0,0,2,True,,
category4_surface_mentions/Houseofmvps__codesight,Houseofmvps__codesight,category4_surface_mentions,https://github.com/Houseofmvps/codesight.git,982,93,False,,2026-04-18T14:40:15+00:00,8,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Imbad0202__academic-research-skills,Imbad0202__academic-research-skills,category4_surface_mentions,https://github.com/Imbad0202/academic-research-skills.git,3700,438,False,License,2026-04-20T18:03:42+08:00,6,0-30d,0,0,0,0,0,0,5,4,0,0,2,True,,
category4_surface_mentions/Infatoshi__OpenSquirrel,Infatoshi__OpenSquirrel,category4_surface_mentions,https://github.com/Infatoshi/OpenSquirrel.git,1300,83,False,MIT,2026-03-24T16:45:54+08:00,34,31-90d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/JCodesMore__ai-website-cloner-template,JCodesMore__ai-website-cloner-template,category4_surface_mentions,https://github.com/JCodesMore/ai-website-cloner-template.git,12700,1900,False,MIT,2026-03-30T00:16:41-05:00,28,0-30d,0,0,0,0,0,0,8,3,0,0,2,True,,
category4_surface_mentions/Jedward23__Tmux-Orchestrator,Jedward23__Tmux-Orchestrator,category4_surface_mentions,https://github.com/Jedward23/Tmux-Orchestrator.git,1700,328,False,,2025-07-14T12:50:22+08:00,287,181-365d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/JohnRiceML__clawport-ui,JohnRiceML__clawport-ui,category4_surface_mentions,https://github.com/JohnRiceML/clawport-ui.git,853,122,False,MIT,2026-03-24T10:57:13-05:00,33,31-90d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/JuliusBrussee__caveman,JuliusBrussee__caveman,category4_surface_mentions,https://github.com/JuliusBrussee/caveman.git,47500,2500,False,MIT,2026-04-18T12:11:38+02:00,8,0-30d,3,0,0,3,0,0,17,11,2,0,3,True,autonomous_execution_or_looping,2
category4_surface_mentions/KhazP__vibe-coding-prompt-template,KhazP__vibe-coding-prompt-template,category4_surface_mentions,https://github.com/KhazP/vibe-coding-prompt-template.git,2300,291,False,MIT,2026-04-20T01:22:18+03:00,7,0-30d,4,0,0,4,0,0,7,6,0,0,2,True,credential_or_pii_exposure_surface,1
category4_surface_mentions/Kristories__awesome-guidelines,Kristories__awesome-guidelines,category4_surface_mentions,https://github.com/Kristories/awesome-guidelines.git,10700,616,False,CC0-1.0,2026-04-20T22:06:12+07:00,6,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/L1Xu4n__Awesome-ChatGPT-prompts-ZH_CN,L1Xu4n__Awesome-ChatGPT-prompts-ZH_CN,category4_surface_mentions,https://github.com/L1Xu4n/Awesome-ChatGPT-prompts-ZH_CN.git,3200,169,False,,2023-07-18T23:57:44+08:00,1013,365d+,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/LichAmnesia__GPT-Prompt-Hub,LichAmnesia__GPT-Prompt-Hub,category4_surface_mentions,https://github.com/LichAmnesia/GPT-Prompt-Hub.git,2400,404,False,MIT,2026-04-18T17:23:32-07:00,8,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/LubomirGeorgiev__cloudflare-workers-nextjs-saas-template,LubomirGeorgiev__cloudflare-workers-nextjs-saas-template,category4_surface_mentions,https://github.com/LubomirGeorgiev/cloudflare-workers-nextjs-saas-template.git,753,157,False,MIT,2026-04-13T18:19:22+07:00,13,0-30d,0,0,0,0,0,0,3,0,0,1,2,False,,
category4_surface_mentions/LycheeOrg__Lychee,LycheeOrg__Lychee,category4_surface_mentions,https://github.com/LycheeOrg/Lychee.git,4100,366,False,MIT,2026-04-18T01:15:17+02:00,9,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category4_surface_mentions/MadAppGang__dingo,MadAppGang__dingo,category4_surface_mentions,https://github.com/MadAppGang/dingo.git,1900,36,False,License,2026-03-28T23:49:45+11:00,29,0-30d,0,0,0,0,0,0,5,2,0,1,3,True,,
category4_surface_mentions/Manavarya09__design-extract,Manavarya09__design-extract,category4_surface_mentions,https://github.com/Manavarya09/design-extract.git,1600,154,False,MIT,2026-04-21T00:55:53+04:00,6,0-30d,0,0,0,0,0,0,4,1,1,0,3,True,,
category4_surface_mentions/Michaelliv__markit,Michaelliv__markit,category4_surface_mentions,https://github.com/Michaelliv/markit.git,1200,47,False,MIT,2026-04-11T20:21:23+03:00,15,0-30d,0,0,0,0,0,0,2,1,0,0,2,True,,
category4_surface_mentions/MrLesk__Backlog.md,MrLesk__Backlog.md,category4_surface_mentions,https://github.com/MrLesk/Backlog.md.git,5400,296,False,MIT,2026-04-13T19:36:06+02:00,13,0-30d,0,0,0,0,0,0,5,2,0,0,2,True,,
category4_surface_mentions/NPC-Worldwide__npcpy,NPC-Worldwide__npcpy,category4_surface_mentions,https://github.com/NPC-Worldwide/npcpy.git,1300,95,False,MIT,2026-04-20T23:07:21-04:00,6,0-30d,0,0,0,0,0,0,2,2,0,0,2,True,,
category4_surface_mentions/NVIDIA__OpenShell,NVIDIA__OpenShell,category4_surface_mentions,https://github.com/NVIDIA/OpenShell.git,5400,601,False,Apache-2.0,2026-04-20T16:44:48-07:00,6,0-30d,10,0,2,10,0,0,19,17,0,0,2,True,unsafe_command_or_execution_surface,1
category4_surface_mentions/Nearcyan__vibecraft,Nearcyan__vibecraft,category4_surface_mentions,https://github.com/Nearcyan/vibecraft.git,1400,234,False,MIT,2026-01-18T09:57:18-08:00,98,91-180d,0,0,0,0,0,0,2,0,1,0,2,False,,
category4_surface_mentions/Nukesor__pueue,Nukesor__pueue,category4_surface_mentions,https://github.com/Nukesor/pueue.git,6200,155,False,Apache-2.0,2026-03-09T16:49:17+01:00,48,31-90d,0,0,0,0,0,0,3,0,0,0,1,False,,
category4_surface_mentions/OutlineFoundation__outline-apps,OutlineFoundation__outline-apps,category4_surface_mentions,https://github.com/OutlineFoundation/outline-apps.git,9100,1400,False,Apache-2.0,2026-04-21T03:03:49+00:00,6,0-30d,0,0,0,0,0,0,16,0,0,0,1,False,,
category4_surface_mentions/PatrickJS__awesome-angular,PatrickJS__awesome-angular,category4_surface_mentions,https://github.com/PatrickJS/awesome-angular.git,10000,1400,False,CC0-1.0,2026-04-20T16:34:36-04:00,6,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/PavelGrigoryevDS__awesome-data-analysis,PavelGrigoryevDS__awesome-data-analysis,category4_surface_mentions,https://github.com/PavelGrigoryevDS/awesome-data-analysis.git,1000,141,False,CC0-1.0,2026-03-17T22:41:43+03:00,40,31-90d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Piebald-AI__claude-code-system-prompts,Piebald-AI__claude-code-system-prompts,category4_surface_mentions,https://github.com/Piebald-AI/claude-code-system-prompts.git,9600,1700,False,MIT,2026-04-20T14:02:39-06:00,6,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/Piebald-AI__tweakcc,Piebald-AI__tweakcc,category4_surface_mentions,https://github.com/Piebald-AI/tweakcc.git,1900,144,False,MIT,2026-04-20T13:27:24-06:00,6,0-30d,0,0,0,0,0,0,3,1,0,0,2,True,,
category4_surface_mentions/Prat011__awesome-llm-skills,Prat011__awesome-llm-skills,category4_surface_mentions,https://github.com/Prat011/awesome-llm-skills.git,1200,154,False,,2026-04-16T10:23:08+05:30,11,0-30d,9,0,1,9,0,0,31,31,0,0,2,True,credential_or_pii_exposure_surface,2
category4_surface_mentions/Priivacy-ai__spec-kitty,Priivacy-ai__spec-kitty,category4_surface_mentions,https://github.com/Priivacy-ai/spec-kitty.git,1200,90,False,MIT,2026-04-20T18:57:35+02:00,6,0-30d,4,0,2,4,0,0,17,12,0,0,2,True,unsafe_command_or_execution_surface,1
category4_surface_mentions/PrimeIntellect-ai__verifiers,PrimeIntellect-ai__verifiers,category4_surface_mentions,https://github.com/PrimeIntellect-ai/verifiers.git,4100,535,False,MIT,2026-04-21T05:18:13+02:00,6,0-30d,4,0,0,4,0,0,17,8,0,0,2,True,agent_role_or_goal_manipulation,1
category4_surface_mentions/QuipNetwork__quip-node-manager,QuipNetwork__quip-node-manager,category4_surface_mentions,https://github.com/QuipNetwork/quip-node-manager.git,5600,17,False,AGPL-3.0,2026-04-03T12:15:00-04:00,23,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/RevylAI__greenlight,RevylAI__greenlight,category4_surface_mentions,https://github.com/RevylAI/greenlight.git,1400,82,False,MIT,2026-02-13T15:08:39-08:00,72,31-90d,0,0,0,0,0,0,3,2,1,0,3,True,,
category4_surface_mentions/RyanFitzgerald__devportfolio,RyanFitzgerald__devportfolio,category4_surface_mentions,https://github.com/RyanFitzgerald/devportfolio.git,4900,4100,False,MIT,2025-07-26T15:15:41-04:00,274,181-365d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/SaladDay__cc-switch-cli,SaladDay__cc-switch-cli,category4_surface_mentions,https://github.com/SaladDay/cc-switch-cli.git,2200,126,False,MIT,2026-04-18T22:58:53+08:00,8,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/SamuelZ12__longcut,SamuelZ12__longcut,category4_surface_mentions,https://github.com/SamuelZ12/longcut.git,1100,208,False,AGPL-3.0,2026-04-01T23:09:55-04:00,25,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/SamurAIGPT__awesome-openclaw,SamurAIGPT__awesome-openclaw,category4_surface_mentions,https://github.com/SamurAIGPT/awesome-openclaw.git,901,186,False,MIT,2026-04-14T17:03:44+05:30,12,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/SamurAIGPT__llm-wiki-agent,SamurAIGPT__llm-wiki-agent,category4_surface_mentions,https://github.com/SamurAIGPT/llm-wiki-agent.git,2300,262,False,MIT,2026-04-21T01:45:01+05:30,6,0-30d,0,0,0,0,0,0,3,0,0,0,1,False,,
category4_surface_mentions/Serial-Studio__Serial-Studio,Serial-Studio__Serial-Studio,category4_surface_mentions,https://github.com/Serial-Studio/Serial-Studio.git,6800,1000,False,License,2026-04-20T21:13:09-04:00,6,0-30d,0,0,0,0,0,0,3,0,0,0,1,False,,
category4_surface_mentions/Shelf-nu__shelf.nu,Shelf-nu__shelf.nu,category4_surface_mentions,https://github.com/Shelf-nu/shelf.nu.git,2600,288,False,AGPL-3.0,2026-04-21T09:23:48+03:00,6,0-30d,0,0,0,0,0,0,3,0,0,0,1,False,,
category4_surface_mentions/SynkraAI__aiox-core,SynkraAI__aiox-core,category4_surface_mentions,https://github.com/SynkraAI/aiox-core.git,2800,891,False,License,2026-04-16T12:26:03-03:00,10,0-30d,4,0,0,4,0,0,35,19,0,0,3,True,credential_or_pii_exposure_surface,1
category4_surface_mentions/TeamHypersomnia__Hypersomnia,TeamHypersomnia__Hypersomnia,category4_surface_mentions,https://github.com/TeamHypersomnia/Hypersomnia.git,1500,89,False,AGPL-3.0,2026-04-17T14:14:34+02:00,9,0-30d,0,0,0,0,0,0,2,0,0,1,2,False,,
category4_surface_mentions/The-Vibe-Company__companion,The-Vibe-Company__companion,category4_surface_mentions,https://github.com/The-Vibe-Company/companion.git,2300,290,False,MIT,2026-04-02T20:39:11+02:00,24,0-30d,2,0,1,2,0,0,20,18,0,0,2,True,autonomous_execution_or_looping,1
category4_surface_mentions/TinyAGI__tinyagi,TinyAGI__tinyagi,category4_surface_mentions,https://github.com/TinyAGI/tinyagi.git,3500,502,False,MIT,2026-03-30T20:30:14+08:00,27,0-30d,6,0,0,5,1,0,11,9,0,0,2,True,unsafe_command_or_execution_surface,2
category4_surface_mentions/ValveResourceFormat__ValveResourceFormat,ValveResourceFormat__ValveResourceFormat,category4_surface_mentions,https://github.com/ValveResourceFormat/ValveResourceFormat.git,2200,262,False,MIT,2026-04-20T22:51:09+02:00,6,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category4_surface_mentions/VoltAgent__awesome-claude-design,VoltAgent__awesome-claude-design,category4_surface_mentions,https://github.com/VoltAgent/awesome-claude-design.git,1700,196,False,MIT,2026-04-18T15:41:01+03:00,8,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/VoltAgent__awesome-design-md,VoltAgent__awesome-design-md,category4_surface_mentions,https://github.com/VoltAgent/awesome-design-md.git,66300,8200,False,MIT,2026-04-19T17:39:51+03:00,7,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Windy3f3f3f3f__how-claude-code-works,Windy3f3f3f3f__how-claude-code-works,category4_surface_mentions,https://github.com/Windy3f3f3f3f/how-claude-code-works.git,2000,526,False,MIT,2026-04-10T15:54:17+08:00,17,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Wirasm__PRPs-agentic-eng,Wirasm__PRPs-agentic-eng,category4_surface_mentions,https://github.com/Wirasm/PRPs-agentic-eng.git,2100,610,False,,2026-03-02T13:00:24+02:00,55,31-90d,0,0,0,0,0,0,4,2,1,0,3,True,,
category4_surface_mentions/YSGStudyHards__Awesome-Tools,YSGStudyHards__Awesome-Tools,category4_surface_mentions,https://github.com/YSGStudyHards/Awesome-Tools.git,1000,135,False,MIT,2026-04-20T12:37:23+08:00,7,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category4_surface_mentions/Yeachan-Heo__oh-my-codex,Yeachan-Heo__oh-my-codex,category4_surface_mentions,https://github.com/Yeachan-Heo/oh-my-codex.git,26200,2200,False,,2026-04-21T04:40:42+00:00,6,0-30d,15,1,0,15,0,0,39,38,0,0,2,True,unsafe_command_or_execution_surface,4
