repo_key,repo_name,repo_path,origin_url,github_owner,github_repo,html_metadata_ok,stars,forks,archived,license,last_commit_at,first_commit_at,commit_count,days_since_last_commit,repo_age_days,stale_bucket,recently_active_90d
category4_surface_mentions/bubbuild__bub,bubbuild__bub,../agent-instruction-corpus/clones/category4_surface_mentions/bubbuild__bub,https://github.com/bubbuild/bub.git,bubbuild,bub,True,1300,123,False,Apache-2.0,2026-04-20T17:44:07+08:00,2026-04-20T17:44:07+08:00,1,6,6,0-30d,True
category4_surface_mentions/cBioPortal__cbioportal,cBioPortal__cbioportal,../agent-instruction-corpus/clones/category4_surface_mentions/cBioPortal__cbioportal,https://github.com/cBioPortal/cbioportal.git,cBioPortal,cbioportal,True,996,850,False,AGPL-3.0,2026-04-15T18:10:16-04:00,2026-04-15T18:10:16-04:00,1,11,11,0-30d,True
category4_surface_mentions/calesthio__OpenMontage,calesthio__OpenMontage,../agent-instruction-corpus/clones/category4_surface_mentions/calesthio__OpenMontage,https://github.com/calesthio/OpenMontage.git,calesthio,OpenMontage,True,3200,629,False,AGPL-3.0,2026-04-18T22:16:27-07:00,2026-04-18T22:16:27-07:00,1,8,8,0-30d,True
category4_surface_mentions/caliber-ai-org__ai-setup,caliber-ai-org__ai-setup,../agent-instruction-corpus/clones/category4_surface_mentions/caliber-ai-org__ai-setup,https://github.com/caliber-ai-org/ai-setup.git,caliber-ai-org,ai-setup,True,859,103,False,MIT,2026-04-18T10:08:06+00:00,2026-04-18T10:08:06+00:00,1,8,8,0-30d,True
category4_surface_mentions/callstackincubator__agent-skills,callstackincubator__agent-skills,../agent-instruction-corpus/clones/category4_surface_mentions/callstackincubator__agent-skills,https://github.com/callstackincubator/agent-skills.git,callstackincubator,agent-skills,True,1300,91,False,MIT,2026-04-09T09:44:48+02:00,2026-04-09T09:44:48+02:00,1,18,18,0-30d,True
category4_surface_mentions/can1357__oh-my-pi,can1357__oh-my-pi,../agent-instruction-corpus/clones/category4_surface_mentions/can1357__oh-my-pi,https://github.com/can1357/oh-my-pi.git,can1357,oh-my-pi,True,3500,328,False,MIT,2026-04-18T23:37:47+02:00,2026-04-18T23:37:47+02:00,1,8,8,0-30d,True
category4_surface_mentions/carlvellotti__claude-code-pm-course,carlvellotti__claude-code-pm-course,../agent-instruction-corpus/clones/category4_surface_mentions/carlvellotti__claude-code-pm-course,https://github.com/carlvellotti/claude-code-pm-course.git,carlvellotti,claude-code-pm-course,True,1900,299,False,License,2026-04-12T16:51:48-07:00,2026-04-12T16:51:48-07:00,1,14,14,0-30d,True
category4_surface_mentions/centminmod__my-claude-code-setup,centminmod__my-claude-code-setup,../agent-instruction-corpus/clones/category4_surface_mentions/centminmod__my-claude-code-setup,https://github.com/centminmod/my-claude-code-setup.git,centminmod,my-claude-code-setup,True,2200,214,False,MIT,2026-04-20T23:30:05+10:00,2026-04-20T23:30:05+10:00,1,6,6,0-30d,True
category4_surface_mentions/cfrs2005__claude-init,cfrs2005__claude-init,../agent-instruction-corpus/clones/category4_surface_mentions/cfrs2005__claude-init,https://github.com/cfrs2005/claude-init.git,cfrs2005,claude-init,True,1200,107,False,MIT,2026-03-13T01:28:19+08:00,2026-03-13T01:28:19+08:00,1,45,45,31-90d,True
category4_surface_mentions/charmbracelet__crush,charmbracelet__crush,../agent-instruction-corpus/clones/category4_surface_mentions/charmbracelet__crush,https://github.com/charmbracelet/crush.git,charmbracelet,crush,True,23500,1600,False,License,2026-04-20T22:02:17-04:00,2026-04-20T22:02:17-04:00,1,6,6,0-30d,True
category4_surface_mentions/chauncygu__collection-claude-code-source-code,chauncygu__collection-claude-code-source-code,../agent-instruction-corpus/clones/category4_surface_mentions/chauncygu__collection-claude-code-source-code,https://github.com/chauncygu/collection-claude-code-source-code.git,chauncygu,collection-claude-code-source-code,True,2300,2200,False,Apache-2.0,2026-04-11T14:16:40-07:00,2026-04-11T14:16:40-07:00,1,15,15,0-30d,True
category4_surface_mentions/chopratejas__headroom,chopratejas__headroom,../agent-instruction-corpus/clones/category4_surface_mentions/chopratejas__headroom,https://github.com/chopratejas/headroom.git,chopratejas,headroom,True,1600,134,False,Apache-2.0,2026-04-20T23:07:40-07:00,2026-04-20T23:07:40-07:00,1,6,6,0-30d,True
category4_surface_mentions/chrysb__alphaclaw,chrysb__alphaclaw,../agent-instruction-corpus/clones/category4_surface_mentions/chrysb__alphaclaw,https://github.com/chrysb/alphaclaw.git,chrysb,alphaclaw,True,1200,158,False,MIT,2026-04-17T22:19:47-07:00,2026-04-17T22:19:47-07:00,1,9,9,0-30d,True
category4_surface_mentions/clawdbot-ai__awesome-openclaw-skills-zh,clawdbot-ai__awesome-openclaw-skills-zh,../agent-instruction-corpus/clones/category4_surface_mentions/clawdbot-ai__awesome-openclaw-skills-zh,https://github.com/clawdbot-ai/awesome-openclaw-skills-zh.git,clawdbot-ai,awesome-openclaw-skills-zh,True,4000,384,False,,2026-03-30T09:46:53+08:00,2026-03-30T09:46:53+08:00,1,28,28,0-30d,True
category4_surface_mentions/cloudflare__agents,cloudflare__agents,../agent-instruction-corpus/clones/category4_surface_mentions/cloudflare__agents,https://github.com/cloudflare/agents.git,cloudflare,agents,True,4800,525,False,MIT,2026-04-20T14:53:04-04:00,2026-04-20T14:53:04-04:00,1,6,6,0-30d,True
category4_surface_mentions/cloudflare__kumo,cloudflare__kumo,../agent-instruction-corpus/clones/category4_surface_mentions/cloudflare__kumo,https://github.com/cloudflare/kumo.git,cloudflare,kumo,True,1900,109,False,MIT,2026-04-20T09:45:48-04:00,2026-04-20T09:45:48-04:00,1,6,6,0-30d,True
category4_surface_mentions/code-yeongyu__oh-my-openagent,code-yeongyu__oh-my-openagent,../agent-instruction-corpus/clones/category4_surface_mentions/code-yeongyu__oh-my-openagent,https://github.com/code-yeongyu/oh-my-openagent.git,code-yeongyu,oh-my-openagent,True,54400,4400,False,License,2026-04-21T14:29:13+09:00,2026-04-21T14:29:13+09:00,1,6,6,0-30d,True
category4_surface_mentions/codejunkie99__agentic-stack,codejunkie99__agentic-stack,../agent-instruction-corpus/clones/category4_surface_mentions/codejunkie99__agentic-stack,https://github.com/codejunkie99/agentic-stack.git,codejunkie99,agentic-stack,True,1700,209,False,Apache-2.0,2026-04-21T12:09:56+05:30,2026-04-21T12:09:56+05:30,1,6,6,0-30d,True
category4_surface_mentions/coder__mux,coder__mux,../agent-instruction-corpus/clones/category4_surface_mentions/coder__mux,https://github.com/coder/mux.git,coder,mux,True,1700,100,False,AGPL-3.0,2026-04-16T12:06:32-05:00,2026-04-16T12:06:32-05:00,1,10,10,0-30d,True
category4_surface_mentions/coleam00__claude-memory-compiler,coleam00__claude-memory-compiler,../agent-instruction-corpus/clones/category4_surface_mentions/coleam00__claude-memory-compiler,https://github.com/coleam00/claude-memory-compiler.git,coleam00,claude-memory-compiler,True,919,242,False,,2026-04-06T14:46:55-05:00,2026-04-06T14:46:55-05:00,1,20,20,0-30d,True
category4_surface_mentions/coleam00__context-engineering-intro,coleam00__context-engineering-intro,../agent-instruction-corpus/clones/category4_surface_mentions/coleam00__context-engineering-intro,https://github.com/coleam00/context-engineering-intro.git,coleam00,context-engineering-intro,True,13200,2700,False,MIT,2026-03-16T07:13:58-05:00,2026-03-16T07:13:58-05:00,1,41,41,31-90d,True
category4_surface_mentions/conorbronsdon__avoid-ai-writing,conorbronsdon__avoid-ai-writing,../agent-instruction-corpus/clones/category4_surface_mentions/conorbronsdon__avoid-ai-writing,https://github.com/conorbronsdon/avoid-ai-writing.git,conorbronsdon,avoid-ai-writing,True,1200,134,False,MIT,2026-04-17T18:29:09-07:00,2026-04-17T18:29:09-07:00,1,9,9,0-30d,True
category4_surface_mentions/covibes__zeroshot,covibes__zeroshot,../agent-instruction-corpus/clones/category4_surface_mentions/covibes__zeroshot,https://github.com/covibes/zeroshot.git,covibes,zeroshot,True,1400,125,False,MIT,2026-02-19T19:44:17+00:00,2026-02-19T19:44:17+00:00,1,66,66,31-90d,True
category4_surface_mentions/cri-o__cri-o,cri-o__cri-o,../agent-instruction-corpus/clones/category4_surface_mentions/cri-o__cri-o,https://github.com/cri-o/cri-o.git,cri-o,cri-o,True,5600,1200,False,Apache-2.0,2026-04-20T01:45:51+00:00,2026-04-20T01:45:51+00:00,1,7,7,0-30d,True
category4_surface_mentions/d-kimuson__claude-code-viewer,d-kimuson__claude-code-viewer,../agent-instruction-corpus/clones/category4_surface_mentions/d-kimuson__claude-code-viewer,https://github.com/d-kimuson/claude-code-viewer.git,d-kimuson,claude-code-viewer,True,1100,134,False,MIT,2026-04-14T04:20:35+09:00,2026-04-14T04:20:35+09:00,1,13,13,0-30d,True
category4_surface_mentions/dagger__container-use,dagger__container-use,../agent-instruction-corpus/clones/category4_surface_mentions/dagger__container-use,https://github.com/dagger/container-use.git,dagger,container-use,True,3700,190,False,Apache-2.0,2026-02-23T09:37:45-03:00,2026-02-23T09:37:45-03:00,1,62,62,31-90d,True
category4_surface_mentions/danielmiessler__Personal_AI_Infrastructure,danielmiessler__Personal_AI_Infrastructure,../agent-instruction-corpus/clones/category4_surface_mentions/danielmiessler__Personal_AI_Infrastructure,https://github.com/danielmiessler/Personal_AI_Infrastructure.git,danielmiessler,Personal_AI_Infrastructure,True,11800,1600,False,MIT,2026-04-11T20:26:04-07:00,2026-04-11T20:26:04-07:00,1,15,15,0-30d,True
category4_surface_mentions/datahaven-xyz__datahaven,datahaven-xyz__datahaven,../agent-instruction-corpus/clones/category4_surface_mentions/datahaven-xyz__datahaven,https://github.com/datahaven-xyz/datahaven.git,datahaven-xyz,datahaven,True,8000,144,False,GPL-3.0,2026-04-17T14:27:09+02:00,2026-04-17T14:27:09+02:00,1,9,9,0-30d,True
category4_surface_mentions/davepoon__buildwithclaude,davepoon__buildwithclaude,../agent-instruction-corpus/clones/category4_surface_mentions/davepoon__buildwithclaude,https://github.com/davepoon/buildwithclaude.git,davepoon,buildwithclaude,True,2800,325,False,MIT,2026-04-20T21:34:33+10:00,2026-04-20T21:34:33+10:00,1,6,6,0-30d,True
category4_surface_mentions/daytonaio__daytona,daytonaio__daytona,../agent-instruction-corpus/clones/category4_surface_mentions/daytonaio__daytona,https://github.com/daytonaio/daytona.git,daytonaio,daytona,True,72400,5500,False,AGPL-3.0,2026-04-20T13:18:56+02:00,2026-04-20T13:18:56+02:00,1,6,6,0-30d,True
category4_surface_mentions/deanpeters__Product-Manager-Skills,deanpeters__Product-Manager-Skills,../agent-instruction-corpus/clones/category4_surface_mentions/deanpeters__Product-Manager-Skills,https://github.com/deanpeters/Product-Manager-Skills.git,deanpeters,Product-Manager-Skills,True,3800,503,False,License,2026-04-02T01:15:23+01:00,2026-04-02T01:15:23+01:00,1,25,25,0-30d,True
category4_surface_mentions/deusyu__harness-engineering,deusyu__harness-engineering,../agent-instruction-corpus/clones/category4_surface_mentions/deusyu__harness-engineering,https://github.com/deusyu/harness-engineering.git,deusyu,harness-engineering,True,2100,188,False,MIT,2026-04-21T14:28:49+08:00,2026-04-21T14:28:49+08:00,1,6,6,0-30d,True
category4_surface_mentions/different-ai__openwork,different-ai__openwork,../agent-instruction-corpus/clones/category4_surface_mentions/different-ai__openwork,https://github.com/different-ai/openwork.git,different-ai,openwork,True,14400,1400,False,License,2026-04-21T02:21:18+00:00,2026-04-21T02:21:18+00:00,1,6,6,0-30d,True
category4_surface_mentions/digitallyinduced__ihp,digitallyinduced__ihp,../agent-instruction-corpus/clones/category4_surface_mentions/digitallyinduced__ihp,https://github.com/digitallyinduced/ihp.git,digitallyinduced,ihp,True,5300,221,False,MIT,2026-04-20T22:56:12+01:00,2026-04-20T22:56:12+01:00,1,6,6,0-30d,True
category4_surface_mentions/dimensionalOS__dimos,dimensionalOS__dimos,../agent-instruction-corpus/clones/category4_surface_mentions/dimensionalOS__dimos,https://github.com/dimensionalOS/dimos.git,dimensionalOS,dimos,True,3100,545,False,License,2026-03-15T15:35:46+08:00,2026-03-15T15:35:46+08:00,1,43,43,31-90d,True
category4_surface_mentions/disler__claude-code-hooks-mastery,disler__claude-code-hooks-mastery,../agent-instruction-corpus/clones/category4_surface_mentions/disler__claude-code-hooks-mastery,https://github.com/disler/claude-code-hooks-mastery.git,disler,claude-code-hooks-mastery,True,3600,601,False,,2026-02-01T17:15:48-06:00,2026-02-01T17:15:48-06:00,1,84,84,31-90d,True
category4_surface_mentions/divar-ir__ai-doc-gen,divar-ir__ai-doc-gen,../agent-instruction-corpus/clones/category4_surface_mentions/divar-ir__ai-doc-gen,https://github.com/divar-ir/ai-doc-gen.git,divar-ir,ai-doc-gen,True,712,72,False,MIT,2025-11-24T20:51:35+01:00,2025-11-24T20:51:35+01:00,1,153,153,91-180d,False
category4_surface_mentions/dmtrKovalenko__fff.nvim,dmtrKovalenko__fff.nvim,../agent-instruction-corpus/clones/category4_surface_mentions/dmtrKovalenko__fff.nvim,https://github.com/dmtrKovalenko/fff.nvim.git,dmtrKovalenko,fff.nvim,True,5500,246,False,MIT,2026-04-20T17:46:25-07:00,2026-04-20T17:46:25-07:00,1,6,6,0-30d,True
category4_surface_mentions/dontbesilent2025__dbskill,dontbesilent2025__dbskill,../agent-instruction-corpus/clones/category4_surface_mentions/dontbesilent2025__dbskill,https://github.com/dontbesilent2025/dbskill.git,dontbesilent2025,dbskill,True,3600,520,False,License,2026-04-16T15:50:40+08:00,2026-04-16T15:50:40+08:00,1,11,11,0-30d,True
category4_surface_mentions/dontriskit__awesome-ai-system-prompts,dontriskit__awesome-ai-system-prompts,../agent-instruction-corpus/clones/category4_surface_mentions/dontriskit__awesome-ai-system-prompts,https://github.com/dontriskit/awesome-ai-system-prompts.git,dontriskit,awesome-ai-system-prompts,True,5800,865,False,MIT,2026-02-20T20:10:13+01:00,2026-02-20T20:10:13+01:00,1,65,65,31-90d,True
category4_surface_mentions/drona23__claude-token-efficient,drona23__claude-token-efficient,../agent-instruction-corpus/clones/category4_surface_mentions/drona23__claude-token-efficient,https://github.com/drona23/claude-token-efficient.git,drona23,claude-token-efficient,True,4900,372,False,MIT,2026-04-14T10:15:22-04:00,2026-04-14T10:15:22-04:00,1,12,12,0-30d,True
category4_surface_mentions/duyet__bruteforce-database,duyet__bruteforce-database,../agent-instruction-corpus/clones/category4_surface_mentions/duyet__bruteforce-database,https://github.com/duyet/bruteforce-database.git,duyet,bruteforce-database,True,1700,606,False,MIT,2025-11-16T18:32:58+07:00,2025-11-16T18:32:58+07:00,1,161,161,91-180d,False
category4_surface_mentions/dyoshikawa__rulesync,dyoshikawa__rulesync,../agent-instruction-corpus/clones/category4_surface_mentions/dyoshikawa__rulesync,https://github.com/dyoshikawa/rulesync.git,dyoshikawa,rulesync,True,1000,107,False,MIT,2026-04-21T15:49:36+09:00,2026-04-21T15:49:36+09:00,1,6,6,0-30d,True
category4_surface_mentions/eastlondoner__vibe-tools,eastlondoner__vibe-tools,../agent-instruction-corpus/clones/category4_surface_mentions/eastlondoner__vibe-tools,https://github.com/eastlondoner/vibe-tools.git,eastlondoner,vibe-tools,True,4800,240,False,MIT,2025-08-22T10:32:22+02:00,2025-08-22T10:32:22+02:00,1,248,248,181-365d,False
category4_surface_mentions/elastic__beats,elastic__beats,../agent-instruction-corpus/clones/category4_surface_mentions/elastic__beats,https://github.com/elastic/beats.git,elastic,beats,True,12600,5000,False,License,2026-04-20T21:40:48-04:00,2026-04-20T21:40:48-04:00,1,6,6,0-30d,True
category4_surface_mentions/erxes__erxes,erxes__erxes,../agent-instruction-corpus/clones/category4_surface_mentions/erxes__erxes,https://github.com/erxes/erxes.git,erxes,erxes,True,4000,1300,False,License,2026-04-21T14:23:30+08:00,2026-04-21T14:23:30+08:00,1,6,6,0-30d,True
category4_surface_mentions/facebook__lexical,facebook__lexical,../agent-instruction-corpus/clones/category4_surface_mentions/facebook__lexical,https://github.com/facebook/lexical.git,facebook,lexical,True,23300,2100,False,MIT,2026-04-21T04:00:08+00:00,2026-04-21T04:00:08+00:00,1,6,6,0-30d,True
category4_surface_mentions/farion1231__cc-switch,farion1231__cc-switch,../agent-instruction-corpus/clones/category4_surface_mentions/farion1231__cc-switch,https://github.com/farion1231/cc-switch.git,farion1231,cc-switch,True,52400,3400,False,MIT,2026-04-21T11:56:13+08:00,2026-04-21T11:56:13+08:00,1,6,6,0-30d,True
category4_surface_mentions/farzaa__clicky,farzaa__clicky,../agent-instruction-corpus/clones/category4_surface_mentions/farzaa__clicky,https://github.com/farzaa/clicky.git,farzaa,clicky,True,4900,888,False,MIT,2026-04-09T17:46:04-07:00,2026-04-09T17:46:04-07:00,1,17,17,0-30d,True
category4_surface_mentions/feiskyer__claude-code-settings,feiskyer__claude-code-settings,../agent-instruction-corpus/clones/category4_surface_mentions/feiskyer__claude-code-settings,https://github.com/feiskyer/claude-code-settings.git,feiskyer,claude-code-settings,True,1500,218,False,MIT,2026-04-17T10:34:48+08:00,2026-04-17T10:34:48+08:00,1,10,10,0-30d,True
category4_surface_mentions/filipecalegario__awesome-vibe-coding,filipecalegario__awesome-vibe-coding,../agent-instruction-corpus/clones/category4_surface_mentions/filipecalegario__awesome-vibe-coding,https://github.com/filipecalegario/awesome-vibe-coding.git,filipecalegario,awesome-vibe-coding,True,4000,465,False,CC0-1.0,2026-04-15T22:34:03-03:00,2026-04-15T22:34:03-03:00,1,11,11,0-30d,True
category4_surface_mentions/first-fluke__oh-my-agent,first-fluke__oh-my-agent,../agent-instruction-corpus/clones/category4_surface_mentions/first-fluke__oh-my-agent,https://github.com/first-fluke/oh-my-agent.git,first-fluke,oh-my-agent,True,850,102,False,MIT,2026-04-21T16:26:12+10:00,2026-04-21T16:26:12+10:00,1,6,6,0-30d,True
category4_surface_mentions/forem__forem,forem__forem,../agent-instruction-corpus/clones/category4_surface_mentions/forem__forem,https://github.com/forem/forem.git,forem,forem,True,22700,4200,False,AGPL-3.0,2026-04-20T16:44:56-04:00,2026-04-20T16:44:56-04:00,1,6,6,0-30d,True
category4_surface_mentions/forrestchang__andrej-karpathy-skills,forrestchang__andrej-karpathy-skills,../agent-instruction-corpus/clones/category4_surface_mentions/forrestchang__andrej-karpathy-skills,https://github.com/forrestchang/andrej-karpathy-skills.git,forrestchang,andrej-karpathy-skills,True,92100,8800,False,,2026-04-20T18:05:04+08:00,2026-04-20T18:05:04+08:00,1,6,6,0-30d,True
category4_surface_mentions/fossasia__eventyay,fossasia__eventyay,../agent-instruction-corpus/clones/category4_surface_mentions/fossasia__eventyay,https://github.com/fossasia/eventyay.git,fossasia,eventyay,True,1600,373,False,Apache-2.0,2026-04-20T14:01:15+05:30,2026-04-20T14:01:15+05:30,1,7,7,0-30d,True
category4_surface_mentions/foxglove__mcap,foxglove__mcap,../agent-instruction-corpus/clones/category4_surface_mentions/foxglove__mcap,https://github.com/foxglove/mcap.git,foxglove,mcap,True,913,198,False,MIT,2026-04-09T15:47:46-04:00,2026-04-09T15:47:46-04:00,1,17,17,0-30d,True
category4_surface_mentions/gadievron__raptor,gadievron__raptor,../agent-instruction-corpus/clones/category4_surface_mentions/gadievron__raptor,https://github.com/gadievron/raptor.git,gadievron,raptor,True,2400,366,False,License,2026-04-21T01:40:24+01:00,2026-04-21T01:40:24+01:00,1,6,6,0-30d,True
category4_surface_mentions/galkahana__PDF-Writer,galkahana__PDF-Writer,../agent-instruction-corpus/clones/category4_surface_mentions/galkahana__PDF-Writer,https://github.com/galkahana/PDF-Writer.git,galkahana,PDF-Writer,True,1000,231,False,Apache-2.0,2026-04-17T14:37:37+03:00,2026-04-17T14:37:37+03:00,1,9,9,0-30d,True
category4_surface_mentions/garrytan__gbrain,garrytan__gbrain,../agent-instruction-corpus/clones/category4_surface_mentions/garrytan__gbrain,https://github.com/garrytan/gbrain.git,garrytan,gbrain,True,11700,1400,False,MIT,2026-04-20T23:14:38+08:00,2026-04-20T23:14:38+08:00,1,6,6,0-30d,True
category4_surface_mentions/garrytan__gstack,garrytan__gstack,../agent-instruction-corpus/clones/category4_surface_mentions/garrytan__gstack,https://github.com/garrytan/gstack.git,garrytan,gstack,True,84700,12400,False,MIT,2026-04-20T22:32:58+08:00,2026-04-20T22:32:58+08:00,1,6,6,0-30d,True
category4_surface_mentions/gastownhall__beads,gastownhall__beads,../agent-instruction-corpus/clones/category4_surface_mentions/gastownhall__beads,https://github.com/gastownhall/beads.git,gastownhall,beads,True,21900,1400,False,MIT,2026-04-20T21:09:48-07:00,2026-04-20T21:09:48-07:00,1,6,6,0-30d,True
category4_surface_mentions/gastownhall__gastown,gastownhall__gastown,../agent-instruction-corpus/clones/category4_surface_mentions/gastownhall__gastown,https://github.com/gastownhall/gastown.git,gastownhall,gastown,True,14700,1300,False,MIT,2026-04-19T18:01:48-07:00,2026-04-19T18:01:48-07:00,1,7,7,0-30d,True
category4_surface_mentions/georgezouq__awesome-ai-in-finance,georgezouq__awesome-ai-in-finance,../agent-instruction-corpus/clones/category4_surface_mentions/georgezouq__awesome-ai-in-finance,https://github.com/georgezouq/awesome-ai-in-finance.git,georgezouq,awesome-ai-in-finance,True,5800,673,False,CC0-1.0,2026-04-14T11:53:18+08:00,2026-04-14T11:53:18+08:00,1,13,13,0-30d,True
category4_surface_mentions/getagentseal__codeburn,getagentseal__codeburn,../agent-instruction-corpus/clones/category4_surface_mentions/getagentseal__codeburn,https://github.com/getagentseal/codeburn.git,getagentseal,codeburn,True,4200,319,False,MIT,2026-04-20T19:26:32-07:00,2026-04-20T19:26:32-07:00,1,6,6,0-30d,True
category4_surface_mentions/getclawe__clawe,getclawe__clawe,../agent-instruction-corpus/clones/category4_surface_mentions/getclawe__clawe,https://github.com/getclawe/clawe.git,getclawe,clawe,True,720,85,False,AGPL-3.0,2026-02-23T15:57:58+02:00,2026-02-23T15:57:58+02:00,1,62,62,31-90d,True
category4_surface_mentions/giancarloerra__SocratiCode,giancarloerra__SocratiCode,../agent-instruction-corpus/clones/category4_surface_mentions/giancarloerra__SocratiCode,https://github.com/giancarloerra/SocratiCode.git,giancarloerra,SocratiCode,True,1200,163,False,AGPL-3.0,2026-04-17T12:37:54+01:00,2026-04-17T12:37:54+01:00,1,9,9,0-30d,True
category4_surface_mentions/git-ai-project__git-ai,git-ai-project__git-ai,../agent-instruction-corpus/clones/category4_surface_mentions/git-ai-project__git-ai,https://github.com/git-ai-project/git-ai.git,git-ai-project,git-ai,True,1700,157,False,Apache-2.0,2026-04-20T17:43:39-04:00,2026-04-20T17:43:39-04:00,1,6,6,0-30d,True
category4_surface_mentions/gnekt__My-Brain-Is-Full-Crew,gnekt__My-Brain-Is-Full-Crew,../agent-instruction-corpus/clones/category4_surface_mentions/gnekt__My-Brain-Is-Full-Crew,https://github.com/gnekt/My-Brain-Is-Full-Crew.git,gnekt,My-Brain-Is-Full-Crew,True,3000,301,False,License,2026-04-12T21:26:56+02:00,2026-04-12T21:26:56+02:00,1,14,14,0-30d,True
category4_surface_mentions/gosom__google-maps-scraper,gosom__google-maps-scraper,../agent-instruction-corpus/clones/category4_surface_mentions/gosom__google-maps-scraper,https://github.com/gosom/google-maps-scraper.git,gosom,google-maps-scraper,True,3800,546,False,MIT,2026-04-19T18:59:55+03:00,2026-04-19T18:59:55+03:00,1,7,7,0-30d,True
category4_surface_mentions/greensock__gsap-skills,greensock__gsap-skills,../agent-instruction-corpus/clones/category4_surface_mentions/greensock__gsap-skills,https://github.com/greensock/gsap-skills.git,greensock,gsap-skills,True,2900,174,False,MIT,2026-03-23T12:07:33-05:00,2026-03-23T12:07:33-05:00,1,34,34,31-90d,True
category4_surface_mentions/gsd-build__gsd-2,gsd-build__gsd-2,../agent-instruction-corpus/clones/category4_surface_mentions/gsd-build__gsd-2,https://github.com/gsd-build/gsd-2.git,gsd-build,gsd-2,True,6700,686,False,MIT,2026-04-20T21:39:00-05:00,2026-04-20T21:39:00-05:00,1,6,6,0-30d,True
category4_surface_mentions/hashicorp__terraform-mcp-server,hashicorp__terraform-mcp-server,../agent-instruction-corpus/clones/category4_surface_mentions/hashicorp__terraform-mcp-server,https://github.com/hashicorp/terraform-mcp-server.git,hashicorp,terraform-mcp-server,True,1300,149,False,MPL-2.0,2026-04-20T15:04:24-06:00,2026-04-20T15:04:24-06:00,1,6,6,0-30d,True
category4_surface_mentions/heilcheng__awesome-agent-skills,heilcheng__awesome-agent-skills,../agent-instruction-corpus/clones/category4_surface_mentions/heilcheng__awesome-agent-skills,https://github.com/heilcheng/awesome-agent-skills.git,heilcheng,awesome-agent-skills,True,4300,413,False,MIT,2026-04-06T04:39:21+08:00,2026-04-06T04:39:21+08:00,1,21,21,0-30d,True
category4_surface_mentions/hesreallyhim__awesome-claude-code,hesreallyhim__awesome-claude-code,../agent-instruction-corpus/clones/category4_surface_mentions/hesreallyhim__awesome-claude-code,https://github.com/hesreallyhim/awesome-claude-code.git,hesreallyhim,awesome-claude-code,True,41400,3500,False,License,2026-04-21T04:08:10+00:00,2026-04-21T04:08:10+00:00,1,6,6,0-30d,True
category4_surface_mentions/hexiecs__talk-normal,hexiecs__talk-normal,../agent-instruction-corpus/clones/category4_surface_mentions/hexiecs__talk-normal,https://github.com/hexiecs/talk-normal.git,hexiecs,talk-normal,True,1500,52,False,MIT,2026-04-14T22:25:13-10:00,2026-04-14T22:25:13-10:00,1,12,12,0-30d,True
category4_surface_mentions/heyitsnoah__claudesidian,heyitsnoah__claudesidian,../agent-instruction-corpus/clones/category4_surface_mentions/heyitsnoah__claudesidian,https://github.com/heyitsnoah/claudesidian.git,heyitsnoah,claudesidian,True,2300,177,False,MIT,2026-04-11T18:44:27-04:00,2026-04-11T18:44:27-04:00,1,15,15,0-30d,True
category4_surface_mentions/hmans__beans,hmans__beans,../agent-instruction-corpus/clones/category4_surface_mentions/hmans__beans,https://github.com/hmans/beans.git,hmans,beans,True,720,47,False,Apache-2.0,2026-04-06T14:41:53+02:00,2026-04-06T14:41:53+02:00,1,20,20,0-30d,True
category4_surface_mentions/htdt__godogen,htdt__godogen,../agent-instruction-corpus/clones/category4_surface_mentions/htdt__godogen,https://github.com/htdt/godogen.git,htdt,godogen,True,3000,278,False,MIT,2026-04-16T22:15:26+02:00,2026-04-16T22:15:26+02:00,1,10,10,0-30d,True
category4_surface_mentions/huangserva__skill-prompt-generator,huangserva__skill-prompt-generator,../agent-instruction-corpus/clones/category4_surface_mentions/huangserva__skill-prompt-generator,https://github.com/huangserva/skill-prompt-generator.git,huangserva,skill-prompt-generator,True,1300,199,False,,2026-01-14T23:41:56+08:00,2026-01-14T23:41:56+08:00,1,102,102,91-180d,False
category4_surface_mentions/huggingface__skills,huggingface__skills,../agent-instruction-corpus/clones/category4_surface_mentions/huggingface__skills,https://github.com/huggingface/skills.git,huggingface,skills,True,10300,649,False,Apache-2.0,2026-04-16T15:10:28+02:00,2026-04-16T15:10:28+02:00,1,10,10,0-30d,True
category4_surface_mentions/iannuttall__claude-agents,iannuttall__claude-agents,../agent-instruction-corpus/clones/category4_surface_mentions/iannuttall__claude-agents,https://github.com/iannuttall/claude-agents.git,iannuttall,claude-agents,True,2000,266,False,MIT,2025-07-25T12:08:37+01:00,2025-07-25T12:08:37+01:00,1,275,275,181-365d,False
category4_surface_mentions/intellectronica__ruler,intellectronica__ruler,../agent-instruction-corpus/clones/category4_surface_mentions/intellectronica__ruler,https://github.com/intellectronica/ruler.git,intellectronica,ruler,True,2700,137,False,MIT,2026-04-15T21:02:48+02:00,2026-04-15T21:02:48+02:00,1,11,11,0-30d,True
category4_surface_mentions/intentee__paddler,intentee__paddler,../agent-instruction-corpus/clones/category4_surface_mentions/intentee__paddler,https://github.com/intentee/paddler.git,intentee,paddler,True,1500,84,False,Apache-2.0,2026-04-20T12:40:10+02:00,2026-04-20T12:40:10+02:00,1,6,6,0-30d,True
